Lil' B's dad,Arodo,Dawn of crytpo,JN,Zaclele,Numanuma,DollarBillClinton,Mati Roy,SquatBandit,Big Swinging Donkey,CryptoElite,Kryptonite,🔝 🎩 🤠,Shopolopoulopoulos,HotBatTakesTheCake,stooart,LONG ETH,Jho,Choukilele,mc_scrad,LONG BTC,Felicia Bootylicious
7.360115209,10.10083848,6.090658744,4.626289408,-3.396359963,25.82592208,20.85323646,10.88571084,14.2654262,17.05376552,9.291059876,44.9917441,12.80105687,12.80105687,43.89924432,26.04048898,26.11647773,18.49075003,12.96746483,21.31219711,3.946792434,3.946792434
7.310803361,10.09556573,6.043117579,4.592523368,-3.462162942,25.83474869,20.87146547,10.87734726,14.24002314,17.03535199,9.310053188,45.09515743,12.78942893,12.78942893,43.99710642,26.09395696,26.16908279,18.50663382,12.96832172,21.32871039,3.923710682,3.923710682
7.259516747,10.08851012,5.993907429,4.55749278,-3.528384652,25.83939099,20.8864713,10.86705707,14.21194844,17.01377991,9.327911989,45.19291623,12.7755338,12.7755338,44.08922554,26.14399034,26.21810729,18.51968776,12.96702189,21.34193561,3.899625076,3.899625076
7.206275986,10.07968841,5.943048617,4.52121167,-3.595018681,25.83988904,20.89828397,10.85485989,14.18123261,16.98907913,9.344651968,45.28508413,12.75939566,12.75939566,44.17565875,26.19062508,26.26358373,18.52993951,12.96358604,21.35190499,3.87454621,3.87454621
7.151101693,10.06911735,5.890561469,4.483694062,-3.662058616,25.83628291,20.90693347,10.84077538,14.14790613,16.9612795,9.360288815,45.37172478,12.74103873,12.74103873,44.25646312,26.23389711,26.30554461,18.53741671,12.95803488,21.35865074,3.84848468,3.84848468
7.094014487,10.05681372,5.836466305,4.44495398,-3.729498045,25.82861267,20.91244981,10.82482315,14.11199951,16.93041086,9.374838221,45.45290182,12.72048718,12.72048718,44.33169572,26.27384236,26.34402242,18.54214703,12.95038908,21.36220508,3.821451078,3.821451078
7.035034985,10.04279429,5.780783452,4.405005447,-3.797330555,25.81691837,20.91486299,10.80702284,14.07354323,16.89650304,9.388315874,45.52867887,12.69776523,12.69776523,44.40141362,26.3104968,26.37904966,18.54415812,12.94066936,21.36260022,3.793456,3.793456
6.974183804,10.02707581,5.723533231,4.363862489,-3.865549732,25.80124009,20.91420302,10.7873941,14.03256779,16.8595859,9.400737466,45.59911959,12.67289705,12.67289705,44.46567388,26.34389635,26.41065884,18.54347764,12.92889641,21.35986838,3.764510038,3.764510038
6.911481561,10.00967505,5.664735967,4.32153913,-3.934149165,25.78161787,20.91049991,10.76595654,13.98910368,16.81968927,9.412118685,45.66428761,12.64590685,12.64590685,44.52453359,26.37407695,26.43888245,18.54013324,12.91509091,21.35404178,3.734623788,3.734623788
6.846948874,9.990608778,5.604411982,4.278049393,-4.00312244,25.75809179,20.90378365,10.74272982,13.9431814,16.77684301,9.422475222,45.72424656,12.61681882,12.61681882,44.5780498,26.40107456,26.46375299,18.53415259,12.89927358,21.34515263,3.703807842,3.703807842
6.78060636,9.969893759,5.542581601,4.233407303,-4.072463144,25.73070192,20.89408425,10.71773355,13.89483145,16.73107695,9.431822768,45.77906009,12.58565715,12.58565715,44.62627959,26.42492511,26.48530296,18.52556333,12.8814651,21.33323314,3.672072796,3.672072796
6.712474635,9.947546758,5.479265147,4.187626885,-4.142164864,25.6994883,20.88143172,10.69098738,13.84408431,16.68242094,9.44017701,45.82879183,12.55244605,12.55244605,44.66928002,26.44566454,26.50356486,18.51439313,12.86168618,21.31831554,3.639429243,3.639429243
6.642574318,9.92358454,5.414482944,4.140722161,-4.212221189,25.66449102,20.86585605,10.66251094,13.79097048,16.63090481,9.447553641,45.87350542,12.5172097,12.5172097,44.70710817,26.4633288,26.51857119,18.50066964,12.8399575,21.30043203,3.605887777,3.605887777
6.570926026,9.898023869,5.348255314,4.092707158,-4.282625704,25.62575012,20.84738726,10.63232386,13.73552046,16.57655842,9.453968349,45.91326451,12.4799723,12.4799723,44.73982111,26.47795383,26.53035444,18.48442051,12.81629976,21.27961484,3.571458993,3.571458993
6.497550376,9.870881512,5.280602583,4.043595898,-4.353371998,25.58330568,20.82605535,10.60044578,13.67776473,16.51941161,9.459436824,45.94813272,12.44075805,12.44075805,44.76747591,26.48957557,26.53894712,18.46567341,12.79073367,21.25589618,3.536153484,3.536153484
6.422467985,9.842174234,5.211545072,3.993402406,-4.424453657,25.53719776,20.80189032,10.56689634,13.6177338,16.45949422,9.463974757,45.9781737,12.39959114,12.39959114,44.79012963,26.49822996,26.54438173,18.44445599,12.76327991,21.22930827,3.499981844,3.499981844
6.34569947,9.811918799,5.141103105,3.942140706,-4.495864268,25.48746642,20.77492217,10.53169516,13.55545816,16.39683609,9.467597837,46.00345108,12.35649576,12.35649576,44.80783934,26.50395295,26.54669075,18.4207959,12.73395918,21.19988331,3.462954668,3.462954668
6.267265449,9.780131973,5.069297007,3.889824823,-4.567597419,25.43415172,20.74518091,10.49486188,13.4909683,16.33146707,9.470321754,46.02402851,12.31149612,12.31149612,44.82066212,26.50678047,26.5459067,18.3947208,12.70279218,21.16765353,3.42508255,3.42508255
6.187186539,9.746830522,4.9961471,3.83646878,-4.639646697,25.37729373,20.71269655,10.45641615,13.42429472,16.263417,9.472162198,46.03996961,12.2646164,12.2646164,44.82865504,26.50674847,26.54206207,18.36625836,12.66979961,21.13265115,3.386376083,3.386376083
6.105483358,9.712031209,4.921673709,3.782086602,-4.71200569,25.31693251,20.67749909,10.41637758,13.35546791,16.19271572,9.47313486,46.05133804,12.2158808,12.2158808,44.83187516,26.50389289,26.53518936,18.33543621,12.63500215,21.09490837,3.346845862,3.346845862
6.022176522,9.675750801,4.845897156,3.726692314,-4.784667983,25.25310813,20.63961853,10.37476581,13.28451836,16.11939308,9.473255429,46.05819742,12.16531352,12.16531352,44.83037956,26.49824967,26.52532106,18.30228203,12.59842052,21.05445742,3.306502481,3.306502481
5.937286648,9.638006064,4.768837765,3.670299938,-4.857627165,25.18586064,20.59908487,10.33160049,13.21147657,16.04347892,9.472539594,46.0606114,12.11293875,12.11293875,44.82422529,26.48985475,26.51248969,18.26682347,12.5600754,21.0113305,3.265356533,3.265356533
5.850834355,9.598813761,4.69051586,3.6129235,-4.930876822,25.11523011,20.55592813,10.28690123,13.13637304,15.96500308,9.471003046,46.05864361,12.05878068,12.05878068,44.81346945,26.47874409,26.49672773,18.22908818,12.51998748,20.96555985,3.223418614,3.223418614
5.76284026,9.558190658,4.610951764,3.554577024,-5.004410542,25.04125661,20.5101783,10.24068769,13.05923825,15.88399541,9.468661475,46.0523577,12.00286351,12.00286351,44.79816908,26.4649536,26.47806768,18.18910382,12.47817748,20.91717766,3.180699316,3.180699316
5.673324979,9.516153521,4.530165801,3.495274534,-5.078221913,24.9639802,20.46186539,10.19297949,12.98010271,15.80048574,9.465530571,46.04181729,11.94521144,11.94521144,44.77838127,26.44851925,26.45654206,18.14689805,12.43466607,20.86621616,3.137209234,3.137209234
5.582309129,9.472719114,4.448178294,3.435030054,-5.15230452,24.88344094,20.4110194,10.14379626,12.8989969,15.71450394,9.461626023,46.02708604,11.88584866,11.88584866,44.75416308,26.42947697,26.43218334,18.10249853,12.38947396,20.81270756,3.092958963,3.092958963
5.48981333,9.427904204,4.365009567,3.373857608,-5.226651952,24.7996789,20.35767034,10.09315765,12.81595133,15.62607982,9.456963522,46.00822757,11.82479937,11.82479937,44.72557158,26.40786271,26.40502403,18.0559329,12.34262185,20.75668408,3.047959095,3.047959095
5.395858196,9.381725555,4.280679943,3.311771221,-5.301257795,24.71273414,20.30184821,10.04108328,12.73099648,15.53524325,9.451558758,45.98530552,11.76208775,11.76208775,44.69266385,26.3837124,26.37509664,18.00722883,12.29413042,20.69817794,3.002220226,3.002220226
5.300464347,9.334199932,4.195209746,3.248784916,-5.376115637,24.62264671,20.24358302,9.987592794,12.64416284,15.44202406,9.445427419,45.95838354,11.69773801,11.69773801,44.65549695,26.35706199,26.34243366,17.95641397,12.24402039,20.63722134,2.955752949,2.955752949
5.203652398,9.2853441,4.108619299,3.184912719,-5.451219065,24.5294567,20.18290477,9.932705819,12.55548093,15.3464521,9.438585197,45.92752526,11.63177435,11.63177435,44.61412794,26.32794742,26.30706758,17.90351598,12.19231243,20.57384651,2.908567858,2.908567858
5.105442968,9.235174826,4.020928926,3.120168652,-5.526561667,24.43320415,20.11984346,9.876441994,12.46498122,15.24855721,9.431047782,45.89279432,11.56422094,11.56422094,44.56861391,26.29640463,26.26903091,17.84856251,12.13902725,20.50808567,2.860675547,2.860675547
5.005856673,9.183708873,3.93215895,3.054566742,-5.602137028,24.33392913,20.0544291,9.818820951,12.37269421,15.14836923,9.422830862,45.85425436,11.495102,11.495102,44.51901192,26.26246956,26.22835615,17.79158123,12.08418555,20.43997101,2.812086611,2.812086611
4.904914131,9.130963008,3.842329695,2.98812101,-5.677938737,24.23167171,19.98669169,9.759862326,12.2786504,15.04591801,9.413950128,45.81196901,11.42444171,11.42444171,44.46537904,26.22617816,26.1850758,17.73259978,12.02780802,20.36953478,2.762811643,2.762811643
4.802635959,9.076953995,3.751461484,2.920845483,-5.753960381,24.12647195,19.91666124,9.699585752,12.18288028,14.94123339,9.404421271,45.76600192,11.35226427,11.35226427,44.40777234,26.18756636,26.13922234,17.67164583,11.96991536,20.29680916,2.712861238,2.712861238
4.699042775,9.0216986,3.659574641,2.852754184,-5.830195546,24.01836992,19.84436775,9.638010864,12.08541434,14.83434521,9.394259979,45.71641672,11.27859388,11.27859388,44.34624889,26.14667012,26.09082829,17.60874703,11.91052826,20.2218264,2.66224599,2.66224599
4.594155195,8.965213588,3.56668949,2.783861137,-5.906637821,23.90740566,19.76984122,9.575157297,11.98628308,14.72528331,9.383481943,45.66327705,11.20345473,11.20345473,44.28086576,26.10352537,26.03992615,17.54393104,11.84966742,20.14461869,2.610976492,2.610976492
4.487993838,8.907515724,3.472826354,2.714180366,-5.983280791,23.79361926,19.69311166,9.511044684,11.885517,14.61407755,9.372102853,45.60664655,11.12687101,11.12687101,44.21168002,26.05816805,25.9865484,17.47722551,11.78735354,20.06521826,2.559063338,2.559063338
4.380579319,8.848621774,3.378005556,2.643725896,-6.060118045,23.67705078,19.61420908,9.445692661,11.78314659,14.50075776,9.360138399,45.54658886,11.04886693,11.04886693,44.13874874,26.01063411,25.93072756,17.4086581,11.72360731,19.98365732,2.506517124,2.506517124
4.271932257,8.788548502,3.282247419,2.572511751,-6.13714317,23.55774026,19.53316347,9.379120861,11.67920233,14.38535378,9.34760427,45.48316761,10.96946667,10.96946667,44.06212899,25.96095948,25.87249611,17.33825646,11.65844942,19.89996809,2.453348442,2.453348442
4.162073269,8.727312674,3.185572269,2.500551956,-6.214349753,23.43572779,19.45000485,9.311348919,11.57371474,14.26789547,9.334516157,45.41644645,10.88869442,10.88869442,43.98187783,25.90918012,25.81188656,17.26604826,11.59190058,19.81418278,2.399567887,2.399567887
4.051022972,8.664931055,3.088000427,2.427860533,-6.29173138,23.31105343,19.36476321,9.242396469,11.46671429,14.14841265,9.320889749,45.34648901,10.8065744,10.8065744,43.89805235,25.85533195,25.7489314,17.19206115,11.52398148,19.72633361,2.345186053,2.345186053
3.938801983,8.60142041,2.989552218,2.354451508,-6.36928164,23.18375723,19.27746856,9.172283146,11.35823149,14.02693519,9.306740737,45.27335893,10.72313078,10.72313078,43.8107096,25.79945093,25.68366315,17.11632278,11.45471282,19.63645279,2.290213534,2.290213534
3.825430919,8.536797505,2.890247965,2.280338905,-6.446994119,23.05387925,19.1881509,9.101028584,11.24829683,13.90349291,9.29208481,45.19711984,10.63838777,10.63838777,43.71990666,25.741573,25.61611428,17.03886082,11.38411529,19.54457254,2.234660925,2.234660925
3.710930399,8.471079104,2.790107991,2.205536748,-6.524862404,22.92145958,19.09684024,9.028652417,11.1369408,13.77811566,9.276937658,45.1178354,10.55236956,10.55236956,43.62570059,25.68173409,25.54631731,16.95970291,11.31220959,19.45072508,2.178538818,2.178538818
3.595321038,8.404281973,2.68915262,2.130059061,-6.602880083,22.78653826,19.00356659,8.95517428,11.0241939,13.6508333,9.261314972,45.03556922,10.46510034,10.46510034,43.52814847,25.61997015,25.47430473,16.87887672,11.23901642,19.35494262,2.121857808,2.121857808
3.478623456,8.336422878,2.587402176,2.053919868,-6.681040743,22.64915536,18.90835994,8.880613807,10.91008662,13.52167565,9.24523244,44.95038496,10.37660432,10.37660432,43.42730737,25.55631712,25.40010905,16.7964099,11.16455646,19.25725738,2.06462849,2.06462849
3.360858267,8.267518583,2.484876982,1.977133194,-6.759337972,22.50935095,18.8112503,8.804990633,10.79464946,13.39067256,9.228705753,44.86234626,10.28690567,10.28690567,43.32323435,25.49081095,25.32376275,16.71233011,11.08885043,19.15770156,2.006861456,2.006861456
3.242046091,8.197585853,2.381597362,1.899713063,-6.837765355,22.36716508,18.71226768,8.728324391,10.67791291,13.25785388,9.211750602,44.77151674,10.19602861,10.19602861,43.21598649,25.42348757,25.24529834,16.626665,11.011919,19.0563074,1.948567303,1.948567303
3.122207544,8.126641455,2.277583639,1.821673499,-6.916316481,22.22263782,18.61144207,8.650634717,10.55990747,13.12324945,9.194382675,44.67796005,10.10399733,10.10399733,43.10562086,25.35438293,25.16474832,16.53944223,10.93378289,18.9531071,1.889756622,1.889756622
3.001363243,8.054702152,2.172856136,1.743028526,-6.994984936,22.07580924,18.50880349,8.571941245,10.44066362,12.98688911,9.176617663,44.58173982,10.01083601,10.01083601,42.99219452,25.28353296,25.08214518,16.45068946,10.85446279,18.84813289,1.830440009,1.830440009
2.879533806,7.981784711,2.067435177,1.663792169,-7.073764309,21.9267194,18.40438194,8.492263608,10.32021187,12.84880271,9.158471255,44.4829197,9.916568857,9.916568857,42.87576455,25.21097362,24.99752143,16.36043434,10.77397938,18.74141696,1.770628057,1.770628057
2.756739851,7.907905896,1.961341087,1.583978451,-7.152648185,21.77540836,18.29820742,8.411621442,10.1985827,12.70902008,9.139959143,44.38156332,9.821220064,9.821220064,42.75638801,25.13674085,24.91090956,16.26870453,10.69235338,18.63299155,1.710331361,1.710331361
2.633001993,7.833082473,1.854594187,1.503601397,-7.231630153,21.62191618,18.19030993,8.33003438,10.07580662,12.56757108,9.121097014,44.27773432,9.724813827,9.724813827,42.63412197,25.06087057,24.82234208,16.17552768,10.60960546,18.52288887,1.649560515,1.649560515
2.508340851,7.757331207,1.747214802,1.422675032,-7.310703799,21.46628293,18.08071948,8.247522058,9.951914109,12.42448555,9.10190056,44.17149634,9.627374339,9.627374339,42.50902351,24.98339875,24.73185148,16.08093146,10.52575634,18.41114113,1.588326112,1.588326112
2.382777042,7.680668863,1.639223255,1.341213378,-7.38986271,21.30854868,17.96946608,8.164104109,9.826935672,12.27979332,9.082385471,44.06291302,9.528925795,9.528925795,42.38114969,24.90436131,24.63947026,15.98494351,10.44082671,18.29778054,1.526638747,1.526638747
2.256331183,7.603112206,1.53063987,1.259230462,-7.469100474,21.14875347,17.85657973,8.079800168,9.7009018,12.13352425,9.062567436,43.95204799,9.429492392,9.429492392,42.25055759,24.8237942,24.54523092,15.88759151,10.35483726,18.18283934,1.464509014,1.464509014
2.129023892,7.524678002,1.42148497,1.176740305,-7.548410678,20.98693739,17.74209042,7.994629869,9.573842987,11.98570817,9.042462145,43.8389649,9.329098323,9.329098323,42.11730426,24.74173337,24.44916596,15.78890309,10.26780869,18.06634972,1.401947507,1.401947507
2.000875785,7.445383016,1.311778879,1.093756934,-7.62778691,20.82314049,17.62602818,7.908612846,9.445789728,11.83637493,9.022085288,43.72372737,9.227767783,9.227767783,41.9814468,24.65821475,24.35130788,15.68890592,10.1797617,17.94834391,1.33896482,1.33896482
1.87190748,7.365244013,1.20154192,1.010294372,-7.707222755,20.65740283,17.50842299,7.821768735,9.316772516,11.68555437,9.001452555,43.60639906,9.125524969,9.125524969,41.84304225,24.57327429,24.25168917,15.58762765,10.09071697,17.82885411,1.275571546,1.275571546
1.742139595,7.284277758,1.090794417,0.926366644,-7.786711802,20.48976449,17.38930487,7.734117169,9.186821847,11.53327634,8.980579637,43.48704359,9.022394073,9.022394073,41.70214769,24.48694793,24.15034234,15.48509594,10.00069522,17.70791256,1.211778281,1.211778281
1.611592746,7.202501017,0.979556694,0.841987773,-7.866247638,20.32026551,17.26870382,7.645677782,9.055968213,11.37957068,8.959482222,43.36572462,8.918399292,8.918399292,41.5588202,24.39927161,24.04729988,15.38133846,9.909717124,17.58555146,1.147595618,1.147595618
1.48028755,7.119930555,0.867849073,0.757171784,-7.945823849,20.14894597,17.14664984,7.55647021,8.92424211,11.22446723,8.938176001,43.24250576,8.813564821,8.813564821,41.41311684,24.31028127,23.9425943,15.27638284,9.817803393,17.46180303,1.08303415,1.08303415
1.348244626,7.036583136,0.755691878,0.671932701,-8.025434024,19.97584594,17.02317294,7.466514086,8.791674032,11.06799583,8.916676664,43.11745067,8.707914854,8.707914854,41.26509468,24.22001286,23.83625808,15.17025675,9.724974718,17.33669948,1.018104473,1.018104473
1.21548459,6.952475527,0.643105434,0.586284548,-8.105071749,19.80100546,16.89830312,7.375829045,8.658294473,10.91018634,8.8949999,42.99062298,8.601473587,8.601473587,41.11481079,24.12850231,23.72832374,15.06298785,9.631251795,17.21027303,0.952817181,0.952817181
1.08202806,6.867624492,0.530110062,0.50024135,-8.184730611,19.62446461,16.77207039,7.284434721,8.524133927,10.75106858,8.8731614,42.86208633,8.494265214,8.494265214,40.96232224,24.03578558,23.61882377,14.95460379,9.536655321,17.0825559,0.887182866,0.887182866
0.947895652,6.782046796,0.416726088,0.41381713,-8.264404198,19.44626345,16.64450474,7.192350749,8.389222889,10.59067241,8.851176854,42.73190435,8.38631393,8.38631393,40.8076861,23.94189859,23.50779067,14.84513223,9.441205992,16.9535803,0.821212124,0.821212124
0.813107985,6.695759206,0.302973834,0.327025913,-8.344086097,19.26644204,16.51563619,7.099596762,8.253591852,10.42902767,8.829061951,42.60014069,8.277643931,8.277643931,40.65095944,23.8468773,23.39525693,14.73460083,9.344924504,16.82337844,0.754915549,0.754915549
0.677685675,6.608778485,0.188873624,0.239881723,-8.423769894,19.08504045,16.38549474,7.006192396,8.117271312,10.2661642,8.806832382,42.46685899,8.168279411,8.168279411,40.49219933,23.75075764,23.28125507,14.62303724,9.247831554,16.69198255,0.688303734,0.688303734
0.54164934,6.5211214,0.074445781,0.152398585,-8.503449178,18.90209873,16.25411039,6.912157285,7.980291762,10.10211185,8.784503835,42.33212287,8.058244566,8.058244566,40.33146284,23.65357555,23.16581756,14.51046911,9.149947837,16.55942484,0.621387273,0.621387273
0.405019596,6.432804715,-0.04028937,0.064590522,-8.583117535,18.71765697,16.12151315,6.817511062,7.842683697,9.936900458,8.762092002,42.19599599,7.94756359,7.94756359,40.16880704,23.55536699,23.04897692,14.39692411,9.051294049,16.42573753,0.554176761,0.554176761
0.267817062,6.343845196,-0.155311507,-0.023528441,-8.662768553,18.5317552,15.98773301,6.722273363,7.704477611,9.770559865,8.739612572,42.05854197,7.836260678,7.836260678,40.004289,23.45616789,22.93076565,14.28242989,8.951890887,16.29095282,0.486682792,0.486682792
0.130062355,6.254259608,-0.270600307,-0.11194428,-8.742395818,18.34443351,15.85279999,6.626463822,7.565703999,9.603119918,8.717081236,41.91982447,7.724360025,7.724360025,39.83796578,23.35601419,22.81121623,14.16701411,8.851759047,16.15510294,0.418915959,0.418915959
-0.008223909,6.164064717,-0.386135444,-0.200642971,-8.821992918,18.15573195,15.7167441,6.530102073,7.426393353,9.43461046,8.694513682,41.7799071,7.611885826,7.611885826,39.66989447,23.25494183,22.69036118,14.05070442,8.750919225,16.0182201,0.350886858,0.350886858
-0.147021112,6.073277286,-0.501896597,-0.28961049,-8.901553441,17.96569059,15.57959532,6.43320775,7.28657617,9.265061333,8.671925601,41.63885352,7.498862277,7.498862277,39.50013212,23.15298676,22.56823299,13.93352848,8.649392118,15.88033651,0.282606081,0.282606081
-0.286308636,5.981914082,-0.617863441,-0.378832812,-8.981070972,17.77434949,15.44138367,6.335800488,7.146282943,9.094502382,8.649332683,41.49672736,7.385313571,7.385313571,39.32873581,23.05018492,22.44486415,13.81551394,8.547198421,15.74148441,0.214084223,0.214084223
-0.426065865,5.88999187,-0.734015653,-0.468295913,-9.0605391,17.58174872,15.30213915,6.237899922,7.005544166,8.922963449,8.626750617,41.35359226,7.271263905,7.271263905,39.1557626,22.94657225,22.32028718,13.69668847,8.444358831,15.60169598,0.145331878,0.145331878
